batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained
52,52000,0.03152400835073069,0.0043841336116910235,0.019029177823584296,0.006147540983606557,0.000819672131147541,0.0021568136847835415,0.022959889349930845,0.0031811894882434306,0.013335046634279478,0.1396957123098202,101,375,723,6461,65679
53,53000,0.0178544061302682,0.002988505747126437,0.011067441736557939,0.004752851711026616,0.0007604562737642586,0.001849178214595904,0.012917860553963705,0.002148997134670487,0.007594084564242731,0.15902578796561603,111,392,698,6886,65679
54,54000,0.019036334913112164,0.003080568720379147,0.010600719518903042,0.003942652329749104,0.0016129032258064516,0.004677116576848276,0.013449419568822554,0.0025373134328358212,0.008408102310500681,0.14029850746268657,94,408,670,7279,65679
55,55000,0.020687134502923976,0.003289473684210526,0.010289346440866055,0.0030120481927710845,0.0012048192771084338,0.0027149545824082183,0.014444444444444446,0.0025531914893617024,0.007614135699368182,0.12482269503546099,88,394,705,7677,65679
56,56000,0.022350877192982458,0.0029473684210526317,0.013113377841651695,0.004826254826254826,0.0007722007722007722,0.002871717741005378,0.016167120799273387,0.0021798365122615805,0.009499495054093933,0.13760217983651227,101,368,734,8094,65679
57,57000,0.021375469898445826,0.0032822757111597373,0.012259588937692096,0.0034482758620689655,0.0006896551724137932,0.0020871042898369164,0.014415782789276764,0.002275769745649264,0.008310431577748316,0.1459170013386881,109,381,747,8498,65679
58,58000,0.02639873916469661,0.003546099290780142,0.017765756748888265,0.01343101343101343,0.0018315018315018315,0.0048387005800675596,0.021312260536398467,0.0028735632183908054,0.012695230406807728,0.15804597701149425,110,409,696,8892,65679
59,59000,0.02195626477541371,0.0034042553191489366,0.013331574189322801,0.0030991735537190084,0.0008264462809917356,0.0024576960643825944,0.015546972534332085,0.0025280898876404497,0.009635677410902113,0.10252808988764045,73,352,712,9268,65679
60,60000,0.02587719298245614,0.004166666666666667,0.016067979701547618,0.0,0.0,0.0,0.0164804469273743,0.0026536312849162014,0.010233238469142059,0.16620111731843576,119,358,716,9664,65679
61,61000,0.03062770562770563,0.004318181818181818,0.013724467211710008,0.0037593984962406013,0.00037593984962406017,0.0023719163668099908,0.020504519088088494,0.0028328611898017,0.009447160519438898,0.12606232294617564,89,417,706,706,65679
62,62000,0.028008298755186723,0.0029045643153526968,0.013030020854834748,0.0012391573729863693,0.00037174721189591083,0.0006214143307293764,0.01841988459831336,0.001997336884154461,0.00858539348468249,0.11318242343541944,85,401,751,1388,65679
63,63000,0.027170311464546057,0.0033797216699801196,0.014148032192534346,0.007246376811594203,0.0007246376811594203,0.002492328996009141,0.02011125374411639,0.0024390243902439024,0.01001841206128793,0.13478818998716302,105,361,779,2057,65679
64,64000,0.015668044077134985,0.0024793388429752063,0.009062529318017317,0.0,0.0,0.0,0.00995188101487314,0.0015748031496062994,0.005756252217743283,0.11811023622047244,90,381,762,2670,65679
65,65000,0.03840245775729646,0.005069124423963134,0.021060057697352745,0.0,0.0,0.0,0.02292526364053186,0.0030261348005502066,0.012572304044912093,0.13342503438789546,97,436,727,3233,65679
66,66000,0.02614517265680056,0.003171247357293869,0.010921375621114901,0.0019157088122605363,0.0003831417624521073,0.002349222960787197,0.017529518619436878,0.0021798365122615805,0.007873239593396194,0.13487738419618528,99,381,734,3765,65679
67,67000,0.021925693354264784,0.0035164835164835165,0.009922579588141604,0.0036133694670280035,0.0016260162601626016,0.0021304892683307957,0.015499399950184541,0.0028530670470756064,0.007188122785469052,0.0912981455064194,64,364,701,4265,65679
68,68000,0.016837899543378994,0.0025114155251141556,0.007969683715788174,0.009598884598884598,0.002316602316602317,0.006668575236761702,0.014147935597003029,0.002439024390243903,0.007486201511960546,0.11764705882352941,82,405,697,4737,65679
69,69000,0.02076095947063689,0.0027295285359801493,0.011642564113967533,0.0024425287356321834,0.00103448275862069,0.001700887525066829,0.013095238095238094,0.00202020202020202,0.007482266551512693,0.1414141414141414,98,460,693,5197,65679
70,70000,0.019641401792991033,0.0031784841075794628,0.011626779499416057,0.009608730369976046,0.002076124567474048,0.007007925121969164,0.015487473367129528,0.0027220630372492838,0.009714388503596353,0.1332378223495702,93,462,698,5658,65679
71,71000,0.018810554524840237,0.0024943310657596376,0.009040360591679338,0.0,0.0,0.0,0.011426245930378161,0.0015151515151515154,0.005491458706515962,0.13085399449035812,95,401,726,6131,65679
72,72000,0.03329702251270878,0.004357298474945534,0.015080380693048154,0.0,0.0,0.0,0.020993589743589742,0.0027472527472527475,0.009508097167732285,0.11813186813186813,86,395,728,6588,65679
73,73000,0.021731321839080456,0.0028017241379310344,0.012923078614422538,0.003875968992248062,0.0003875968992248062,0.0011667829289301597,0.015350877192982455,0.0019390581717451526,0.008722075447030525,0.1038781163434903,75,403,722,7037,65679
74,74000,0.027210884353741496,0.0036281179138321997,0.015037651817741101,0.00199203187250996,0.00039840637450199205,0.0010520642333569357,0.018063583815028903,0.0024566473988439307,0.009964844760399447,0.11560693641618497,80,403,692,7434,65679
75,75000,0.028295454545454544,0.0038636363636363642,0.017559804913733653,0.0,0.0,0.0,0.017291666666666667,0.0023611111111111116,0.01073099189172612,0.12777777777777777,92,408,720,7863,65679
76,76000,0.019264069264069265,0.002597402597402598,0.011670386761610172,0.0021645021645021645,0.0004329004329004329,0.0007672696397577825,0.013564213564213565,0.001875901875901876,0.008036014387659376,0.09812409812409813,68,371,693,8249,65679
77,77000,0.029906962785114045,0.0037815126050420172,0.016426028106354473,0.0007692307692307692,0.0003846153846153846,0.00043482077599181555,0.019613742236024845,0.002581521739130435,0.010776960299432882,0.12907608695652173,95,370,736,8645,65679
