batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
76,76000,full_retrain,0.04081028522385959,0.12580645161290324,0.13901447923371762,0.3870967741935484,0.10583206029787862,0.10806451612903224,0.14216005549710947,0.5161290322580645,0.19349379536760938,11.716170244424617,61.37728780097884,13.854154983783395,11.66079452474822,11.660993000650599,110.26940055458564,0.0,False
77,77000,full_retrain,0.05838249541226593,0.08947368421052633,0.10372531691398433,0.40350877192982454,0.08378467449481945,0.07894736842105261,0.107430189504422,0.43859649122807015,0.19651211361737678,11.689552419258398,59.949032585771,13.938761940668343,11.662270783086015,11.66262659524353,108.9022443240273,0.0,False
78,78000,full_retrain,0.08888061336137543,0.1195121951219512,0.14498452083947103,0.43902439024390244,0.11661321733639356,0.11097560975609756,0.14753854968070665,0.5121951219512195,0.20051996213742038,11.714305754195742,60.84350996826693,13.81639634967513,11.662472787055123,11.66135946317759,109.6980443223705,0.0,False
79,79000,full_retrain,0.07158805527361979,0.07959183673469387,0.1008285541305377,0.3673469387755102,0.10520988934290787,0.06326530612244897,0.0940390349190689,0.4489795918367347,0.20354239387536915,11.715882507923325,60.476464150749365,13.922767524765511,11.66317401235517,11.661682482566604,109.43997067835998,0.0,False
80,80000,full_retrain,0.0212703546954415,0.09999999999999999,0.11709611517952584,0.3142857142857143,0.06480870410803026,0.09428571428571428,0.1132631110459076,0.34285714285714286,0.2532879818594104,11.718976225982836,60.38943007247166,13.85435061451723,11.663346044854528,11.662191346184514,109.28829430401076,119281.32039193096,True
81,81000,full_retrain,0.03124753320438305,0.11212121212121212,0.12307012982846342,0.3939393939393939,0.09446268088063754,0.10454545454545455,0.12725655477483422,0.45454545454545453,0.2416287416287416,11.6882267129359,62.23283052064765,13.844822483788377,11.665062273458204,11.662873227624715,111.09381521845485,0.0,False
82,82000,full_retrain,0.021921830616598515,0.128,0.13548397064005557,0.32,0.039005149887257846,0.11399999999999999,0.12357652599451453,0.36,0.2275213675213675,11.724189029505006,61.647852016455396,13.575041516000752,11.661038460730744,11.663105166648258,110.27122618934015,0.0,False
83,83000,full_retrain,0.09425109102426449,0.1724137931034483,0.19797811011644423,0.6206896551724138,0.11351382584237123,0.13448275862068965,0.1848031416731005,0.6551724137931034,0.33111658456486043,11.717448901937821,61.433565578195015,13.70078352769255,11.662362247144564,11.663538008521712,110.17769826349165,0.0,False
84,84000,full_retrain,0.07766142834703514,0.10967741935483871,0.14296106832505662,0.2903225806451613,0.10029444837983582,0.08709677419354839,0.1331017544973379,0.3870967741935484,0.22569240795047243,11.71787169806926,61.77860729084106,13.887500119103002,11.661360497350337,11.6626218017446,110.70796140710826,0.0,False
85,85000,full_retrain,0.04074459058153875,0.2095238095238095,0.22563471919377176,0.5714285714285714,0.0838894744539299,0.20476190476190476,0.22224538648224948,0.6666666666666666,0.39526143790849666,11.716405614259351,61.460140929781026,14.026558853630355,11.66234876925909,11.662055856787035,110.52751002371686,0.0,False
86,86000,full_retrain,0.033520424590578156,0.08571428571428572,0.09517836116042248,0.3142857142857143,0.05484748949870591,0.09000000000000001,0.10168516935168258,0.4,0.14757936507936506,11.719682847965984,61.60197523075173,13.626984073256132,11.660151590930923,11.659727229829109,110.26852097273388,0.0,False
87,87000,full_retrain,0.04550271399661997,0.14705882352941174,0.15107706530966997,0.4117647058823529,0.15014439384371403,0.14705882352941177,0.17639837036832406,0.6176470588235294,0.24060457516339864,11.684351059582099,61.997347206577125,13.807155388789738,11.66166123078849,11.663197144518023,110.81371203025549,0.0,False
88,88000,full_retrain,0.025019380897001012,0.08222222222222222,0.08637574754771905,0.28888888888888886,0.04607344801304907,0.07111111111111111,0.0818748519524102,0.35555555555555557,0.18032859927596767,11.7190128118283,62.07615125308763,13.655885687913205,11.662101498277622,11.663301700326478,110.77645295143324,0.0,False
89,89000,full_retrain,0.017454883415422343,0.07674418604651162,0.07559435299045551,0.3023255813953488,0.0409584068202596,0.06976744186046512,0.07579716988994994,0.3488372093023256,0.12849843954495116,11.718386561443417,61.67989874306112,13.820647494111604,11.66376635353128,11.663025064834187,110.54572421698163,0.0,False
